VARIABLES = "X", "Y", "Speed", "P", "M","H", "S", "Xvel", "Yvel","F0", "G0", "rho", "RES0", "RES1", "RES2", "RES3" 
ZONE T = "CELL CENTERS AT TIMESTEP 0 ", I = 128 , J = 64, F=POINT 

-2.2983 -5.54592 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.52565 4219.78 4441.24 2.3291e+006
-2.45872 -5.86592 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.59132 4256.6 4478.75 2.34942e+006
-2.62843 -6.20435 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.45798 4181.83 4398.05 2.30815e+006
-2.80788 -6.56225 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.49725 4203.85 4422.36 2.32031e+006
-2.99765 -6.94078 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.52391 4218.8 4438.6 2.32856e+006
-3.19838 -7.34112 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.55601 4236.8 4457.99 2.33849e+006
-3.4107 -7.76453 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.48643 4197.78 4413.47 2.31696e+006
-3.63525 -8.21235 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.5242 4218.96 4439.33 2.32865e+006
-3.87273 -8.68605 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 245.996 137935 -80771.4 7.61323e+007
0.2526 -0.0714225 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -340.199 -188507 113563 -1.05287e+008
0.250167 -0.095378 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 1.79186 1004.73 4374.68 554560
0.246965 -0.11966 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 2.2349 1253.15 4422.38 691673
0.242985 -0.144338 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 2.81506 1578.46 4705.72 871226
0.238213 -0.169488 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 3.33574 1870.41 4837.01 1.03237e+006
0.232628 -0.195188 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 3.79349 2127.08 4879.29 1.17404e+006
0.226215 -0.221515 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 4.27512 2397.14 4962.74 1.3231e+006
0.218952 -0.248547 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 4.68926 2629.36 4976.71 1.45127e+006
0.210818 -0.276367 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 5.12046 2871.14 5029.36 1.58472e+006
0.201782 -0.30506 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 5.48081 3073.19 5023.15 1.69624e+006
0.191818 -0.334712 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 5.80593 3255.49 5010.17 1.79686e+006
0.180897 -0.36542 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 6.16044 3454.28 5042.26 1.90658e+006
0.168983 -0.397275 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 6.31989 3543.68 4927.68 1.95593e+006
0.156032 -0.430375 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 6.6598 3734.28 4979.35 2.06113e+006
0.142005 -0.464825 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 6.77787 3800.48 4875.06 2.09767e+006
0.12686 -0.500733 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.06072 3959.08 4915.49 2.18521e+006
0.11055 -0.53821 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.16256 4016.18 4835.22 2.21672e+006
0.0930192 -0.577368 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.2788 4081.36 4781.84 2.2527e+006
0.0742165 -0.61833 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.44085 4172.22 4773.31 2.30285e+006
0.0540815 -0.661233 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.52436 4219.05 4723.99 2.3287e+006
0.0325496 -0.706205 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.63753 4282.51 4702.88 2.36372e+006
0.00955336 -0.753385 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.71899 4328.19 4671.41 2.38893e+006
-0.0149788 -0.80292 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.77154 4357.65 4630.61 2.4052e+006
-0.0411238 -0.854965 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.84768 4400.35 4611.61 2.42876e+006
-0.0689635 -0.909685 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.83557 4393.55 4546.77 2.42501e+006
-0.0985868 -0.96726 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.05106 4514.38 4623.48 2.49171e+006
-0.130086 -1.02787 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.96515 4466.21 4528.85 2.46512e+006
-0.163555 -1.09165 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.98427 4476.93 4492.48 2.47104e+006
-0.199103 -1.15883 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.04125 4508.88 4491.18 2.48867e+006
-0.236838 -1.22965 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.98737 4478.67 4429.93 2.472e+006
-0.27688 -1.30435 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.26681 4635.36 4562.21 2.55848e+006
-0.319358 -1.38312 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.95584 4460.99 4358.47 2.46224e+006
-0.364397 -1.4662 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.16605 4578.86 4452.61 2.52729e+006
-0.41214 -1.55385 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.2697 4636.98 4489.35 2.55937e+006
-0.462738 -1.64635 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.13944 4563.94 4398.81 2.51906e+006
-0.516345 -1.744 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.24446 4622.82 4442.57 2.55156e+006
-0.573133 -1.8471 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.04636 4511.75 4317.43 2.49025e+006
-0.633277 -1.95597 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.18591 4590 4381.68 2.53344e+006
-0.696963 -2.07095 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.3227 4666.7 4443.18 2.57578e+006
-0.76439 -2.1924 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.21138 4604.28 4375.23 2.54132e+006
-0.83577 -2.3207 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.16569 4578.66 4338.9 2.52718e+006
-0.911328 -2.45622 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.25743 4630.1 4379.58 2.55558e+006
-0.991295 -2.59943 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.26996 4637.12 4380.34 2.55945e+006
-1.07593 -2.75078 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.21765 4607.79 4346.24 2.54326e+006
-1.16548 -2.9107 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.14142 4565.05 4298.3 2.51967e+006
-1.26022 -3.07972 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.36069 4688 4412.23 2.58753e+006
-1.36048 -3.2584 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.14742 4568.41 4293.85 2.52153e+006
-1.46652 -3.44723 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.37289 4694.84 4409.62 2.59131e+006
-1.57873 -3.64682 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.13794 4563.1 4280.29 2.51859e+006
-1.69743 -3.85785 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.36818 4692.2 4401.2 2.58985e+006
-1.82298 -4.0809 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.17422 4583.44 4293.42 2.52982e+006
-1.95578 -4.3167 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.3331 4672.53 4376.7 2.57899e+006
-2.09627 -4.56605 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.30423 4656.34 4359.63 2.57006e+006
-2.2449 -4.82967 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.18406 4588.96 4291.29 2.53287e+006
-2.40208 -5.10843 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.25334 4627.81 4330.55 2.55431e+006
-2.5683 -5.4032 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.28216 4643.96 4344.53 2.56323e+006
-2.74415 -5.71488 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.17749 4585.27 4284.02 2.53083e+006
-2.93013 -6.04445 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.26271 4633.06 4331.5 2.55721e+006
-3.12677 -6.393 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.25198 4627.04 4326.03 2.55389e+006
-3.33478 -6.76163 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.27734 4641.26 4338.4 2.56174e+006
-3.55477 -7.15148 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.25521 4628.85 4326.88 2.55489e+006
-3.78745 -7.56377 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.19808 4596.82 4295.39 2.53721e+006
-4.03353 -7.99985 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.26084 4632.01 4330.05 2.55663e+006
-4.29375 -8.46112 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 232.299 130255 -84243.3 7.18932e+007
0.23144 -0.0704572 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -339.532 -186877 115077 -1.05081e+008
0.22875 -0.0936707 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 2.19143 1228.77 4705.78 678220
0.22523 -0.117207 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 2.8502 1598.16 4979.17 882101
0.220867 -0.141138 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 3.42889 1922.64 5067.33 1.0612e+006
0.215647 -0.16553 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 3.99899 2242.31 5139.48 1.23764e+006
0.20955 -0.19046 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 4.55403 2553.53 5203.12 1.40942e+006
0.202558 -0.216003 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 5.12772 2875.21 5292.93 1.58697e+006
0.194645 -0.24223 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 5.56524 3120.54 5257.73 1.72237e+006
0.185787 -0.269227 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 6.05555 3395.46 5298.49 1.87412e+006
0.175955 -0.297075 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 6.40003 3588.62 5228.36 1.98073e+006
0.165115 -0.325858 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 6.70234 3758.13 5158.8 2.07429e+006
0.153238 -0.355668 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.10405 3983.37 5186.84 2.19862e+006
0.140282 -0.386593 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.36324 4128.71 5126.57 2.27883e+006
0.126208 -0.41873 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.57925 4249.83 5060.49 2.34569e+006
0.110965 -0.452178 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.7332 4336.15 4969.16 2.39333e+006
0.0945088 -0.48704 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.959 4462.76 4948.85 2.46322e+006
0.0767885 -0.52343 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.10503 4544.65 4889.97 2.50841e+006
0.0577457 -0.561455 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.21315 4605.27 4823.57 2.54187e+006
0.0373214 -0.601235 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.31428 4661.97 4767.23 2.57317e+006
0.0154509 -0.642898 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.45347 4740.02 4744.88 2.61625e+006
-0.00793464 -0.68657 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.49925 4765.69 4679.11 2.63042e+006
-0.0329089 -0.732388 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.56126 4800.46 4632.68 2.64961e+006
-0.0595497 -0.780495 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.62812 4837.95 4597.85 2.6703e+006
-0.0879415 -0.83104 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.66799 4860.31 4554.62 2.68264e+006
-0.118173 -0.884182 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.76005 4911.93 4547.92 2.71113e+006
-0.150337 -0.940087 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.65891 4855.21 4443.47 2.67983e+006
-0.184538 -0.998925 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.02054 5057.99 4586.49 2.79175e+006
-0.22088 -1.06088 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.72365 4891.52 4392.86 2.69987e+006
-0.259478 -1.12615 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.6981 4877.19 4347.11 2.69196e+006
-0.300447 -1.19495 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.90852 4995.18 4421.55 2.75708e+006
-0.34392 -1.26748 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.81973 4945.39 4347.95 2.7296e+006
-0.390035 -1.34397 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.0039 5048.66 4417.54 2.7866e+006
-0.438932 -1.42465 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.96729 5028.13 4372.74 2.77527e+006
-0.490765 -1.50975 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.79552 4931.82 4268.92 2.72211e+006
-0.545695 -1.59958 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.93618 5010.69 4320.29 2.76564e+006
-0.60389 -1.6944 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.89186 4985.83 4283.59 2.75192e+006
-0.665535 -1.79455 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.96425 5026.43 4307.95 2.77433e+006
-0.730825 -1.9003 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.04124 5069.6 4330.59 2.79815e+006
-0.79996 -2.01192 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.82478 4948.22 4210.17 2.73116e+006
-0.873155 -2.12985 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.9957 5044.06 4287.94 2.78406e+006
-0.950628 -2.25445 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.98252 5036.67 4273.11 2.77998e+006
-1.03263 -2.38607 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.85827 4967 4204.03 2.74153e+006
-1.11945 -2.52515 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.98304 5036.96 4253.57 2.78014e+006
-1.21133 -2.6721 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.99445 5043.36 4255.14 2.78367e+006
-1.3085 -2.82738 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.03643 5066.9 4272.17 2.79667e+006
-1.41133 -2.9915 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.78062 4923.46 4142.46 2.7175e+006
-1.52013 -3.165 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.11196 5109.25 4300.32 2.82004e+006
-1.63525 -3.34833 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.92617 5005.07 4198.91 2.76254e+006
-1.75703 -3.5421 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.03794 5067.75 4257.85 2.79713e+006
-1.88585 -3.747 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.90091 4990.91 4184.07 2.75472e+006
-2.02213 -3.96357 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.03453 5065.84 4248.34 2.79608e+006
-2.16627 -4.19252 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.95538 5021.45 4205.2 2.77158e+006
-2.31878 -4.4346 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.96288 5025.65 4208.18 2.7739e+006
-2.48005 -4.69055 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.91285 4997.61 4182.68 2.75842e+006
-2.6506 -4.96118 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.00038 5046.68 4224.6 2.78551e+006
-2.83098 -5.24735 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.96865 5028.89 4209.06 2.77569e+006
-3.0218 -5.54995 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.98489 5038 4212.13 2.78071e+006
-3.22363 -5.8699 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.94715 5016.84 4195.19 2.76903e+006
-3.43703 -6.20827 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.96154 5024.91 4203.87 2.77349e+006
-3.66273 -6.5661 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.95005 5018.46 4195.21 2.76993e+006
-3.90145 -6.94453 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.94385 5014.99 4193.55 2.76801e+006
-4.1539 -7.34477 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.94175 5013.81 4193.2 2.76736e+006
-4.4209 -7.76807 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.91318 4997.79 4177.55 2.75852e+006
-4.70325 -8.21582 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 218.153 122323 -87466.1 6.75152e+007
0.210927 -0.0692205 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -338.687 -185034 116795 -1.0482e+008
0.207983 -0.0916425 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 2.76978 1553.07 5256.38 857213
0.204148 -0.114383 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 3.38369 1897.3 5242.67 1.04721e+006
0.199408 -0.13751 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 4.18827 2348.44 5509.41 1.29622e+006
0.19375 -0.161088 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 4.804 2693.69 5508.43 1.48678e+006
0.187153 -0.185188 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 5.47586 3070.42 5586.83 1.69471e+006
0.179592 -0.209885 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 6.03044 3381.38 5565.03 1.86635e+006
0.171047 -0.235247 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 6.50462 3647.27 5501.13 2.0131e+006
0.161488 -0.261358 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.05507 3955.91 5528.47 2.18346e+006
0.15088 -0.288293 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.39308 4145.44 5414.47 2.28807e+006
0.13919 -0.316135 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 7.83981 4395.93 5410.81 2.42633e+006
0.126383 -0.344975 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.08901 4535.66 5297.25 2.50345e+006
0.112416 -0.374895 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.33879 4675.72 5208.6 2.58075e+006
0.097246 -0.40599 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.6483 4849.27 5183.64 2.67654e+006
0.0808235 -0.438357 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.71607 4887.27 5030.56 2.69752e+006
0.0630948 -0.472095 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 8.95629 5021.96 5000.65 2.77186e+006
0.044005 -0.50731 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.05933 5079.74 4909.56 2.80375e+006
0.0234936 -0.54411 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.1723 5143.08 4839.75 2.83872e+006
0.0014957 -0.58261 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.26799 5196.74 4775.11 2.86833e+006
-0.0220581 -0.62293 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.32867 5230.76 4704.38 2.88711e+006
-0.0472423 -0.665198 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.39248 5266.55 4647.27 2.90686e+006
-0.074136 -0.709542 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.46193 5305.48 4601.37 2.92835e+006
-0.102822 -0.756103 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.50697 5330.74 4553.88 2.94229e+006
-0.133392 -0.805025 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.49847 5325.97 4486.83 2.93966e+006
-0.165942 -0.85646 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.53616 5347.11 4449.06 2.95133e+006
-0.200572 -0.910567 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.69152 5434.22 4474.35 2.99941e+006
-0.237395 -0.967508 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.42424 5284.35 4302.23 2.91669e+006
-0.276523 -1.02748 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.51261 5333.9 4308.65 2.94404e+006
-0.318075 -1.09068 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.79491 5492.19 4403.54 3.03141e+006
-0.362185 -1.15725 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.68394 5429.97 4317.76 2.99706e+006
-0.408988 -1.22745 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.53688 5347.51 4230.74 2.95155e+006
-0.45863 -1.30147 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.81935 5505.89 4326.83 3.03897e+006
-0.511265 -1.37953 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.4943 5323.64 4161.18 2.93837e+006
-0.567063 -1.46192 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.68048 5428.03 4228.93 2.99599e+006
-0.626195 -1.5489 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.56071 5360.87 4156.3 2.95892e+006
-0.68884 -1.64067 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.67359 5424.17 4189.04 2.99386e+006
-0.755197 -1.73758 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.7936 5491.46 4230.76 3.031e+006
-0.825475 -1.8399 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.63676 5403.51 4148.52 2.98246e+006
-0.89989 -1.94795 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.60677 5386.7 4124.01 2.97318e+006
-0.97867 -2.0621 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.59451 5379.82 4111.79 2.96938e+006
-1.06207 -2.18268 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.74728 5465.49 4165.72 3.01667e+006
-1.15033 -2.31005 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.80372 5497.13 4187.87 3.03413e+006
-1.24375 -2.44465 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.54759 5353.52 4065.49 2.95487e+006
-1.34263 -2.58685 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.61765 5392.8 4090.05 2.97655e+006
-1.44725 -2.73712 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.67894 5427.17 4110.04 2.99552e+006
-1.55793 -2.89598 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.72456 5452.75 4130.8 3.00964e+006
-1.675 -3.06385 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.79244 5490.81 4153.34 3.03064e+006
-1.7989 -3.24125 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.4296 5287.36 3989.19 2.91835e+006
-1.92997 -3.42877 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.81084 5501.13 4153.12 3.03634e+006
-2.06862 -3.62702 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.65891 5415.94 4084.04 2.98932e+006
-2.21528 -3.8366 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.67009 5422.21 4088.26 2.99278e+006
-2.3704 -4.05815 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.62646 5397.74 4064.75 2.97927e+006
-2.5345 -4.29237 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.65887 5415.91 4077.09 2.9893e+006
-2.70805 -4.54005 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.64136 5406.1 4070.13 2.98389e+006
-2.8916 -4.8019 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.69106 5433.96 4087.33 2.99927e+006
-3.08573 -5.07878 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.74825 5466.03 4114.86 3.01697e+006
-3.29105 -5.37155 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.55804 5359.38 4028.61 2.9581e+006
-3.5082 -5.68112 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.57287 5367.69 4036.22 2.96269e+006
-3.73783 -6.0085 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.76438 5475.07 4118.14 3.02196e+006
-3.9807 -6.35468 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.61504 5391.34 4052.01 2.97574e+006
-4.23758 -6.7208 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.63827 5404.36 4063.14 2.98293e+006
-4.5092 -7.10805 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 9.65774 5415.28 4073.42 2.98895e+006
