0.94096,0.94255,0.94559,0.95009,0.95608,0.96359,0.97264,0.98328,0.99553,1.0094,1.025,1.0424,1.0615,1.0825,1.1055,1.1304,1.1574,1.1865,1.2179,1.2516,1.2877,1.3264,1.3678,1.412,1.4592,1.5094,1.5629,1.6198,1.6803,1.7446,1.8129,1.8854,1.9623,2.044,2.1306,2.2224,2.3197,2.4229,2.5322,2.6481,2.7708,2.9009,3.0386,3.1845,3.3391,3.5028,3.6762,3.8598,4.0543,4.2603,4.4785,4.7097,4.9545,5.2139,5.4888,5.7799,6.0884,6.4153,6.7617,7.1288,7.5177,7.9299,8.3666,8.8292,9.3192
0.92886,0.9305,0.93354,0.93801,0.94392,0.9513,0.96017,0.97058,0.98255,0.99613,1.0114,1.0283,1.0469,1.0674,1.0897,1.114,1.1403,1.1687,1.1992,1.232,1.2672,1.3049,1.3452,1.3882,1.4341,1.483,1.5351,1.5905,1.6494,1.712,1.7785,1.8491,1.924,2.0034,2.0877,2.1771,2.2718,2.3722,2.4787,2.5914,2.7109,2.8375,2.9715,3.1135,3.2639,3.4232,3.5919,3.7706,3.9599,4.1603,4.3726,4.5975,4.8357,5.088,5.3553,5.6384,5.9384,6.2562,6.5929,6.9496,7.3276,7.728,8.1522,8.6015,9.0773
0.91573,0.91741,0.92044,0.92485,0.93066,0.93789,0.94656,0.95671,0.96838,0.98159,0.9964,1.0128,1.031,1.0509,1.0726,1.0961,1.1216,1.1492,1.1788,1.2107,1.2449,1.2814,1.3205,1.3623,1.4068,1.4543,1.5048,1.5585,1.6157,1.6764,1.7409,1.8094,1.882,1.9591,2.0409,2.1276,2.2195,2.3169,2.4202,2.5296,2.6454,2.7682,2.8982,3.036,3.1819,3.3364,3.5,3.6733,3.8568,4.0512,4.2571,4.4751,4.706,4.9506,5.2097,5.4842,5.7749,6.0828,6.4091,6.7546,7.1207,7.5085,7.9192,8.3541,8.8147
0.9016,0.9033,0.90632,0.91066,0.91634,0.92339,0.93184,0.94171,0.95303,0.96585,0.9802,0.99614,1.0137,1.0329,1.0539,1.0767,1.1014,1.1281,1.1568,1.1876,1.2206,1.256,1.2938,1.3342,1.3772,1.4231,1.4719,1.5239,1.5792,1.6379,1.7002,1.7664,1.8367,1.9112,1.9903,2.0741,2.1629,2.2571,2.3569,2.4626,2.5747,2.6933,2.819,2.9521,3.0931,3.2425,3.4006,3.5681,3.7454,3.9333,4.1322,4.3428,4.566,4.8022,5.0525,5.3176,5.5983,5.8957,6.2106,6.5442,6.8976,7.2718,7.6681,8.0877,8.5321
0.88651,0.88822,0.8912,0.89545,0.90099,0.90784,0.91604,0.92559,0.93655,0.94894,0.9628,0.97818,0.99513,1.0137,1.0339,1.0559,1.0797,1.1054,1.133,1.1627,1.1946,1.2286,1.2651,1.3039,1.3454,1.3896,1.4367,1.4867,1.5399,1.5965,1.6566,1.7203,1.788,1.8598,1.9359,2.0166,2.1022,2.1929,2.289,2.3908,2.4987,2.613,2.734,2.8622,2.998,3.1417,3.294,3.4552,3.626,3.8068,3.9983,4.201,4.4158,4.6432,4.884,5.139,5.4091,5.6952,5.9981,6.319,6.6588,7.0186,7.3996,7.803,8.2301
0.87048,0.8722,0.87512,0.87927,0.88465,0.89128,0.8992,0.90842,0.91897,0.9309,0.94423,0.95902,0.9753,0.99314,1.0126,1.0337,1.0565,1.0812,1.1077,1.1362,1.1668,1.1994,1.2344,1.2717,1.3115,1.3539,1.399,1.4471,1.4981,1.5524,1.61,1.6712,1.7361,1.8049,1.8779,1.9554,2.0375,2.1244,2.2166,2.3143,2.4177,2.5273,2.6434,2.7663,2.8965,3.0344,3.1804,3.335,3.4987,3.672,3.8556,4.05,4.2558,4.4738,4.7046,4.949,5.2078,5.4819,5.7721,6.0794,6.4049,6.7495,7.1143,7.5006,7.9095
0.85355,0.85527,0.85813,0.86216,0.86736,0.87375,0.88136,0.89021,0.90034,0.91177,0.92454,0.93869,0.95428,0.97134,0.98993,1.0101,1.0319,1.0555,1.0809,1.1081,1.1373,1.1685,1.2019,1.2375,1.2755,1.316,1.3592,1.405,1.4538,1.5056,1.5606,1.619,1.681,1.7468,1.8165,1.8905,1.9688,2.0519,2.1399,2.2332,2.332,2.4366,2.5474,2.6648,2.7891,2.9207,3.0601,3.2077,3.3639,3.5294,3.7046,3.8901,4.0865,4.2945,4.5147,4.7479,4.9948,5.2563,5.5331,5.8262,6.1366,6.4651,6.813,7.1813,7.5711
0.83578,0.83748,0.84027,0.84415,0.84915,0.85528,0.86257,0.87103,0.88069,0.89159,0.90377,0.91725,0.93209,0.94833,0.96603,0.98523,1.006,1.0284,1.0525,1.0784,1.1062,1.1359,1.1676,1.2015,1.2376,1.2761,1.3171,1.3607,1.407,1.4563,1.5086,1.5641,1.623,1.6855,1.7518,1.822,1.8965,1.9755,2.0591,2.1477,2.2416,2.341,2.4463,2.5578,2.6759,2.8009,2.9334,3.0736,3.222,3.3792,3.5456,3.7218,3.9083,4.1058,4.3149,4.5363,4.7708,5.0189,5.2817,5.5599,5.8545,6.1663,6.4963,6.8458,7.2156
0.8172,0.81887,0.82157,0.8253,0.83008,0.83593,0.84286,0.8509,0.86008,0.87042,0.88197,0.89475,0.9088,0.92418,0.94093,0.9591,0.97876,0.99995,1.0228,1.0472,1.0735,1.1016,1.1316,1.1636,1.1978,1.2342,1.2729,1.3142,1.358,1.4045,1.454,1.5064,1.5621,1.6212,1.6839,1.7503,1.8207,1.8953,1.9743,2.0581,2.1468,2.2408,2.3403,2.4457,2.5572,2.6754,2.8005,2.933,3.0732,3.2217,3.3789,3.5454,3.7216,3.9081,4.1056,4.3147,4.5361,4.7705,5.0186,5.2812,5.5593,5.8536,6.1651,6.4949,6.8439
0.79785,0.79948,0.80208,0.80564,0.81019,0.81573,0.82229,0.82989,0.83855,0.84831,0.85919,0.87123,0.88446,0.89893,0.9147,0.93179,0.95028,0.97021,0.99165,1.0147,1.0393,1.0658,1.094,1.1241,1.1562,1.1904,1.2268,1.2655,1.3067,1.3505,1.3969,1.4462,1.4986,1.5541,1.6129,1.6753,1.7415,1.8116,1.8858,1.9645,2.0478,2.1361,2.2296,2.3286,2.4334,2.5444,2.6619,2.7863,2.918,3.0575,3.2051,3.3614,3.5268,3.702,3.8874,4.0837,4.2915,4.5114,4.7443,4.9908,5.2517,5.5279,5.8202,6.1296,6.457
0.77778,0.77937,0.78185,0.78523,0.78952,0.79474,0.8009,0.80804,0.81616,0.8253,0.83548,0.84674,0.85912,0.87265,0.88738,0.90336,0.92063,0.93925,0.95927,0.98077,1.0038,1.0285,1.0548,1.0829,1.1129,1.1448,1.1788,1.2149,1.2534,1.2942,1.3376,1.3836,1.4324,1.4842,1.5391,1.5974,1.6591,1.7245,1.7938,1.8672,1.945,2.0273,2.1145,2.2069,2.3047,2.4082,2.5178,2.6339,2.7567,2.8868,3.0245,3.1702,3.3245,3.4878,3.6607,3.8437,4.0375,4.2425,4.4596,4.6893,4.9325,5.1899,5.4623,5.7506,6.0557
0.75705,0.75858,0.76092,0.7641,0.76812,0.773,0.77875,0.78539,0.79295,0.80144,0.8109,0.82136,0.83285,0.8454,0.85906,0.87387,0.88988,0.90713,0.92569,0.94561,0.96695,0.98979,1.0142,1.0402,1.068,1.0976,1.129,1.1625,1.1981,1.2359,1.276,1.3187,1.3639,1.4118,1.4627,1.5166,1.5737,1.6343,1.6984,1.7664,1.8384,1.9146,1.9953,2.0808,2.1713,2.2672,2.3686,2.476,2.5897,2.7101,2.8375,2.9724,3.1151,3.2662,3.4262,3.5955,3.7747,3.9644,4.1651,4.3776,4.6025,4.8405,5.0924,5.3589,5.641
0.7357,0.73715,0.73936,0.74232,0.74606,0.75057,0.75589,0.76202,0.76898,0.77681,0.78551,0.79513,0.8057,0.81723,0.82979,0.84339,0.8581,0.87394,0.89098,0.90927,0.92886,0.94982,0.97222,0.99611,1.0216,1.0487,1.0776,1.1083,1.141,1.1757,1.2125,1.2516,1.2931,1.3371,1.3837,1.4332,1.4856,1.5412,1.6,1.6623,1.7284,1.7983,1.8723,1.9507,2.0338,2.1216,2.2147,2.3132,2.4174,2.5278,2.6446,2.7683,2.8992,3.0377,3.1843,3.3395,3.5038,3.6776,3.8616,4.0563,4.2624,4.4805,4.7113,4.9555,5.214
0.71378,0.71515,0.7172,0.71994,0.72337,0.72751,0.73237,0.73796,0.74432,0.75144,0.75937,0.76813,0.77774,0.78823,0.79964,0.812,0.82536,0.83976,0.85523,0.87184,0.88963,0.90866,0.92899,0.95069,0.97382,0.99845,1.0247,1.0525,1.0822,1.1137,1.1471,1.1826,1.2202,1.2601,1.3025,1.3474,1.3949,1.4453,1.4987,1.5553,1.6152,1.6786,1.7458,1.8169,1.8923,1.972,2.0564,2.1457,2.2403,2.3404,2.4463,2.5585,2.6772,2.8028,2.9358,3.0765,3.2254,3.383,3.5498,3.7263,3.9131,4.1108,4.32,4.5413,4.7756
0.69134,0.69262,0.6945,0.697,0.70011,0.70386,0.70824,0.71329,0.719,0.72542,0.73254,0.7404,0.74903,0.75844,0.76868,0.77977,0.79175,0.80465,0.81853,0.83341,0.84935,0.8664,0.88462,0.90406,0.92477,0.94684,0.97032,0.99529,1.0218,1.05,1.08,1.1117,1.1455,1.1812,1.2191,1.2593,1.3019,1.347,1.3948,1.4455,1.4991,1.5559,1.6161,1.6797,1.7472,1.8185,1.8941,1.9741,2.0587,2.1483,2.2431,2.3435,2.4497,2.5621,2.6811,2.807,2.9403,3.0813,3.2305,3.3884,3.5555,3.7323,3.9194,4.1174,4.3268
0.66844,0.66962,0.67132,0.67356,0.67634,0.67968,0.68357,0.68805,0.69311,0.69878,0.70508,0.71203,0.71965,0.72796,0.73699,0.74677,0.75734,0.76872,0.78095,0.79407,0.80812,0.82315,0.8392,0.85632,0.87458,0.89402,0.91471,0.93671,0.96009,0.98492,1.0113,1.0393,1.069,1.1005,1.1339,1.1693,1.2068,1.2465,1.2886,1.3332,1.3804,1.4305,1.4834,1.5395,1.5988,1.6617,1.7282,1.7986,1.8731,1.952,2.0355,2.1238,2.2173,2.3162,2.4209,2.5318,2.649,2.7731,2.9044,3.0433,3.1903,3.3459,3.5105,3.6846,3.8689
0.64514,0.6462,0.64772,0.64969,0.65212,0.65503,0.65842,0.66231,0.6667,0.67161,0.67707,0.68307,0.68966,0.69684,0.70464,0.71309,0.72221,0.73203,0.74259,0.75391,0.76603,0.77899,0.79284,0.80761,0.82335,0.84012,0.85795,0.87692,0.89708,0.9185,0.94123,0.96536,0.99096,1.0181,1.0469,1.0774,1.1097,1.144,1.1803,1.2187,1.2594,1.3025,1.3482,1.3965,1.4476,1.5018,1.5591,1.6198,1.684,1.7519,1.8239,1.9,1.9805,2.0658,2.1559,2.2514,2.3524,2.4593,2.5723,2.692,2.8186,2.9525,3.0943,3.2442,3.4028
0.62149,0.62243,0.62374,0.62543,0.6275,0.62997,0.63284,0.63612,0.63983,0.64397,0.64855,0.65361,0.65914,0.66517,0.67172,0.67881,0.68646,0.69469,0.70354,0.71303,0.72319,0.73405,0.74565,0.75803,0.77122,0.78526,0.8002,0.81609,0.83298,0.85091,0.86995,0.89016,0.91159,0.93433,0.95843,0.98398,1.011,1.0397,1.0701,1.1023,1.1364,1.1725,1.2107,1.2511,1.294,1.3393,1.3873,1.438,1.4918,1.5487,1.6089,1.6725,1.74,1.8113,1.8867,1.9666,2.0511,2.1405,2.2351,2.3352,2.4411,2.5532,2.6717,2.7971,2.9298
0.59755,0.59835,0.59944,0.60084,0.60255,0.60456,0.6069,0.60956,0.61256,0.61591,0.61962,0.62369,0.62816,0.63302,0.63829,0.644,0.65015,0.65678,0.6639,0.67153,0.6797,0.68843,0.69776,0.7077,0.7183,0.72958,0.74159,0.75435,0.76792,0.78233,0.79762,0.81385,0.83107,0.84933,0.86869,0.88921,0.91096,0.93399,0.95839,0.98424,1.0116,1.0406,1.0713,1.1038,1.1381,1.1745,1.2131,1.2538,1.297,1.3426,1.3909,1.4421,1.4962,1.5534,1.614,1.6781,1.7459,1.8177,1.8936,1.9739,2.0589,2.1488,2.2439,2.3445,2.4509
0.57337,0.57402,0.57489,0.57599,0.57731,0.57886,0.58065,0.58269,0.58497,0.58752,0.59033,0.59341,0.59679,0.60046,0.60444,0.60875,0.6134,0.61839,0.62376,0.62951,0.63566,0.64224,0.64926,0.65675,0.66473,0.67322,0.68226,0.69187,0.70208,0.71292,0.72443,0.73664,0.7496,0.76333,0.7779,0.79334,0.80969,0.82702,0.84538,0.86482,0.88541,0.90721,0.93028,0.95471,0.98057,1.0079,1.0369,1.0676,1.1,1.1343,1.1707,1.2091,1.2498,1.2928,1.3384,1.3866,1.4375,1.4915,1.5485,1.6089,1.6727,1.7403,1.8117,1.8873,1.9673
0.54901,0.54951,0.55015,0.55093,0.55186,0.55294,0.55417,0.55557,0.55712,0.55885,0.56075,0.56284,0.56511,0.56758,0.57026,0.57315,0.57627,0.57962,0.58321,0.58707,0.59119,0.59559,0.60029,0.6053,0.61063,0.61631,0.62235,0.62878,0.6356,0.64285,0.65054,0.6587,0.66736,0.67654,0.68627,0.69658,0.70751,0.71909,0.73135,0.74434,0.75809,0.77265,0.78806,0.80438,0.82165,0.83993,0.85927,0.87974,0.90141,0.92433,0.94859,0.97425,1.0014,1.0301,1.0605,1.0927,1.1267,1.1627,1.2008,1.2411,1.2837,1.3287,1.3764,1.4268,1.4802
0.52453,0.52487,0.52527,0.52573,0.52626,0.52685,0.52752,0.52826,0.52908,0.52998,0.53097,0.53204,0.5332,0.53446,0.53582,0.53729,0.53887,0.54056,0.54237,0.54431,0.54638,0.5486,0.55096,0.55347,0.55615,0.559,0.56202,0.56524,0.56866,0.57229,0.57614,0.58023,0.58456,0.58916,0.59403,0.59919,0.60466,0.61045,0.61659,0.62308,0.62996,0.63725,0.64496,0.65312,0.66175,0.67089,0.68057,0.6908,0.70163,0.71309,0.72522,0.73805,0.75162,0.76598,0.78117,0.79723,0.81423,0.83221,0.85122,0.87133,0.89261,0.91511,0.9389,0.96407,0.99068
0.5,0.50016,0.50031,0.50044,0.50056,0.50066,0.50075,0.50084,0.50091,0.50098,0.50104,0.50109,0.50114,0.50118,0.50122,0.50125,0.50128,0.50131,0.50133,0.50135,0.50136,0.50138,0.50139,0.5014,0.50141,0.50141,0.50142,0.50142,0.50142,0.50142,0.50142,0.50142,0.50141,0.50141,0.5014,0.5014,0.50139,0.50138,0.50137,0.50136,0.50135,0.50133,0.50132,0.5013,0.50128,0.50126,0.50124,0.50121,0.50118,0.50115,0.50112,0.50108,0.50104,0.501,0.50095,0.50089,0.50083,0.50076,0.50068,0.5006,0.5005,0.5004,0.50028,0.50015,0.5
0.47547,0.47545,0.47533,0.47513,0.47483,0.47443,0.47395,0.47337,0.47269,0.47192,0.47105,0.47008,0.469,0.46782,0.46653,0.46512,0.4636,0.46196,0.46018,0.45828,0.45623,0.45405,0.45171,0.44921,0.44654,0.4437,0.44068,0.43746,0.43404,0.43041,0.42655,0.42246,0.41812,0.41351,0.40862,0.40344,0.39796,0.39214,0.38598,0.37946,0.37255,0.36524,0.3575,0.3493,0.34062,0.33144,0.32172,0.31143,0.30055,0.28902,0.27683,0.26393,0.25028,0.23584,0.22056,0.20439,0.18728,0.16917,0.15002,0.12975,0.1083,0.085613,0.061605,0.036202,0.0093233
0.45099,0.45078,0.4504,0.44985,0.44913,0.44823,0.44716,0.44591,0.44448,0.44287,0.44107,0.43907,0.43687,0.43446,0.43184,0.429,0.42592,0.42261,0.41904,0.41521,0.41111,0.40672,0.40203,0.39703,0.39169,0.38601,0.37996,0.37353,0.3667,0.35944,0.35173,0.34355,0.33487,0.32567,0.31591,0.30557,0.29462,0.28301,0.27071,0.25769,0.2439,0.22931,0.21385,0.19749,0.18018,0.16185,0.14246,0.12193,0.10021,0.077231,0.052914,0.027185,-3.80E-05,-0.02884,-0.059313,-0.091553,-0.12566,-0.16175,-0.19992,-0.24031,-0.28304,-0.32824,-0.37606,-0.42665,-0.48017
0.42663,0.42623,0.42557,0.42467,0.42352,0.42212,0.42046,0.41854,0.41636,0.4139,0.41116,0.40814,0.40482,0.40119,0.39724,0.39296,0.38834,0.38336,0.378,0.37226,0.3661,0.35952,0.35249,0.34499,0.33699,0.32848,0.31942,0.30979,0.29955,0.28868,0.27714,0.26489,0.25189,0.23811,0.22351,0.20803,0.19163,0.17425,0.15584,0.13635,0.11571,0.093864,0.070734,0.04625,0.020336,-0.0070895,-0.036113,-0.066825,-0.099323,-0.13371,-0.17009,-0.20859,-0.24931,-0.2924,-0.33798,-0.38621,-0.43723,-0.4912,-0.54829,-0.60869,-0.67258,-0.74017,-0.81167,-0.8873,-0.9673
0.40245,0.40184,0.40091,0.39965,0.39807,0.39616,0.39391,0.39132,0.38839,0.38509,0.38142,0.37737,0.37293,0.36808,0.36282,0.35711,0.35095,0.34431,0.33717,0.32952,0.32133,0.31256,0.3032,0.29322,0.28258,0.27125,0.2592,0.24639,0.23277,0.21831,0.20295,0.18666,0.16938,0.15106,0.13163,0.11105,0.089237,0.066131,0.041658,0.015742,-0.011699,-0.04075,-0.071503,-0.10405,-0.1385,-0.17496,-0.21355,-0.25437,-0.29757,-0.34328,-0.39164,-0.4428,-0.49693,-0.55419,-0.61477,-0.67886,-0.74666,-0.81837,-0.89424,-0.97449,-1.0594,-1.1492,-1.2442,-1.3446,-1.4509
0.37851,0.37769,0.37647,0.37486,0.37284,0.37042,0.36759,0.36433,0.36063,0.3565,0.3519,0.34684,0.34129,0.33523,0.32865,0.32152,0.31383,0.30555,0.29665,0.28711,0.27689,0.26596,0.2543,0.24185,0.22859,0.21448,0.19946,0.18349,0.16652,0.1485,0.12937,0.10908,0.087547,0.064719,0.040521,0.014877,-0.012294,-0.041076,-0.07156,-0.10384,-0.13802,-0.1742,-0.21251,-0.25305,-0.29595,-0.34136,-0.38941,-0.44025,-0.49405,-0.55096,-0.61118,-0.67489,-0.74228,-0.81358,-0.88901,-0.9688,-1.0532,-1.1425,-1.2369,-1.3368,-1.4425,-1.5543,-1.6725,-1.7975,-1.9298
0.35486,0.35382,0.35232,0.35034,0.34789,0.34496,0.34154,0.33761,0.33317,0.32821,0.32269,0.31662,0.30997,0.30271,0.29483,0.2863,0.2771,0.26719,0.25654,0.24513,0.23291,0.21984,0.20589,0.19102,0.17517,0.15829,0.14034,0.12125,0.10097,0.079434,0.056574,0.032318,0.0065904,-0.020689,-0.049605,-0.080248,-0.11271,-0.14711,-0.18353,-0.2221,-0.26294,-0.30617,-0.35193,-0.40036,-0.45162,-0.50587,-0.56326,-0.624,-0.68826,-0.75625,-0.82818,-0.90427,-0.98478,-1.0699,-1.16,-1.2553,-1.3561,-1.4627,-1.5755,-1.6948,-1.821,-1.9545,-2.0956,-2.2449,-2.4028
0.33156,0.3303,0.3285,0.32617,0.32329,0.31985,0.31584,0.31126,0.30607,0.30028,0.29386,0.28679,0.27905,0.27061,0.26144,0.25153,0.24083,0.22931,0.21694,0.20368,0.18949,0.17431,0.15811,0.14084,0.12243,0.10284,0.08199,0.059829,0.036284,0.01128,-0.01526,-0.043419,-0.073285,-0.10495,-0.13852,-0.17409,-0.21177,-0.25169,-0.29397,-0.33874,-0.38613,-0.43631,-0.48942,-0.54563,-0.60512,-0.66807,-0.73469,-0.80517,-0.87974,-0.95864,-1.0421,-1.1304,-1.2238,-1.3226,-1.4271,-1.5377,-1.6546,-1.7783,-1.9092,-2.0476,-2.194,-2.3488,-2.5125,-2.6857,-2.8689
0.30866,0.30718,0.30509,0.3024,0.29908,0.29514,0.29055,0.28531,0.2794,0.27279,0.26548,0.25742,0.2486,0.239,0.22857,0.21729,0.20512,0.19202,0.17796,0.16288,0.14674,0.12949,0.11108,0.091444,0.070524,0.048253,0.024563,-0.00062097,-0.027377,-0.055789,-0.085947,-0.11794,-0.15188,-0.18786,-0.226,-0.26641,-0.30923,-0.35458,-0.40261,-0.45347,-0.50731,-0.56431,-0.62465,-0.6885,-0.75608,-0.82759,-0.90325,-0.98331,-1.068,-1.1576,-1.2524,-1.3527,-1.4588,-1.571,-1.6897,-1.8153,-1.9481,-2.0886,-2.2371,-2.3943,-2.5605,-2.7363,-2.9222,-3.1189,-3.3268
0.28622,0.28451,0.28214,0.27908,0.27534,0.2709,0.26574,0.25986,0.25322,0.24581,0.23761,0.22859,0.21872,0.20797,0.1963,0.18368,0.17006,0.15542,0.13969,0.12283,0.10478,0.085498,0.064912,0.04296,0.019574,-0.0053193,-0.031799,-0.059947,-0.089851,-0.12161,-0.15531,-0.19107,-0.22899,-0.2692,-0.31182,-0.35698,-0.40483,-0.4555,-0.50917,-0.566,-0.62617,-0.68986,-0.75727,-0.82861,-0.90412,-0.98401,-1.0685,-1.158,-1.2526,-1.3527,-1.4586,-1.5707,-1.6892,-1.8145,-1.9471,-2.0874,-2.2357,-2.3926,-2.5586,-2.7341,-2.9197,-3.116,-3.3237,-3.5433,-3.7756
